TITLE = " Time0.000400sec.data " 
TARIABLES = "X", "Y", "rho", "ux", "uy", "e", "p", "H", "c", "X_xi", "Y_xi", "X_eta", "Y_eta", "J_inv" 
ZONE T="th", I=101,J=101 ,F=POINT
0.08897947 0.07844596 1.43584720 354.63369056 355.22857246 324600.22703605 57487.06339976 266105.81662561 236.75271491 0.00446072 0.00369023 -0.00481027 0.00545618 0.00004314
0.08387823 0.08387823 1.40244285 332.59430888 372.37882017 313995.61938917 55676.66597207 263591.69378250 235.75344221 0.00422021 0.00396304 -0.00514337 0.00514337 0.00004314
0.07844596 0.08897947 1.37203021 309.57139133 389.28888318 304658.21515396 53980.64220418 261392.82807244 234.69357692 0.00396304 0.00422021 -0.00545618 0.00481027 0.00004314
0.07270410 0.09372956 1.34474174 285.45953387 405.67223263 296449.98546225 52403.34211658 259420.31653014 233.57376876 0.00369023 0.00446072 -0.00574745 0.00445818 0.00004314
0.06667530 0.09810973 1.31822938 260.45284637 421.04142053 288828.70738026 50908.83024573 257722.62624203 232.52255353 0.00340285 0.00468363 -0.00601604 0.00408850 0.00004314
0.06038337 0.10210271 1.29278462 234.69467984 434.83991538 281606.55940338 49511.46613199 256127.75729496 231.55481849 0.00310205 0.00488805 -0.00626089 0.00370268 0.00004314
0.05385314 0.10569274 1.26934740 208.27666546 446.94325793 274938.08214382 48250.05590025 254609.68140111 230.68676495 0.00278901 0.00507319 -0.00648103 0.00330225 0.00004314
0.04711037 0.10886564 1.24695799 181.21016538 457.58063462 268952.87588341 47174.22529054 253518.64525893 230.13914456 0.00246496 0.00523830 -0.00667559 0.00288879 0.00004314
0.04018168 0.11160891 1.22710070 153.35484256 466.69875546 263803.61812334 46295.32516926 252708.63629894 229.82246910 0.00213118 0.00538274 -0.00684381 0.00246392 0.00004314
0.03309441 0.11391170 1.20998513 124.74554848 474.20578782 259430.83006428 45588.36260237 252085.07599763 229.66826987 0.00178899 0.00550593 -0.00698501 0.00202933 0.00004314
0.02587653 0.11576494 1.19535875 95.53496702 479.99748998 255680.66278387 45008.71887220 251547.39666422 229.59541503 0.00143974 0.00560740 -0.00709865 0.00158674 0.00004314
0.01855653 0.11716130 1.18209627 66.04791449 483.99547953 252243.22161386 44484.35631946 251018.11547776 229.53094769 0.00108480 0.00568674 -0.00718428 0.00113788 0.00004314
